source_id,target_id,distance_km,is_blocked
290207785,11555379399,0.0740227307261815,False
290208907,2640251326,1.3440135035369076,False
290208907,5877267652,0.4024849447108655,True
290208907,7550673374,0.7881360990536197,False
290208907,5864899157,5.284294184814431,True
290209016,5877267591,0.010700140265285,False
290209016,5877267833,0.3312623996866558,True
290209016,2329707457,0.8626055187525179,False
290209227,5877268558,0.2865583446474406,True
290209227,5864892326,0.3440764417478135,True
290209227,2329707558,1.204904497304908,True
290209263,5877267998,0.365851965566823,True
290209295,7538277772,0.0726358590480456,True
290209295,395351675,0.2013632704667348,True
290209295,393089506,0.0934605427663917,True
290209298,3903397788,0.0217637728633821,True
290209298,3903397822,0.0523380626199101,True
290209298,3903397798,0.1545715652446377,True
290209352,8118039813,0.1055293900181355,True
290209352,5234298517,0.0457300733986385,True
290209352,395350999,0.098466803815967,True
290209387,1092114461,0.2803228078488071,True
290209387,8118039808,0.1675589426980865,True
290209387,11432929518,0.1541174115015696,True
290209468,12070856225,0.0592209554971497,True
290209468,1092114410,0.1692743735946706,True
290209468,10867217691,0.0669688726762977,True
290209502,5864865669,0.170350674436253,True
290209502,4770553788,0.0697186668497465,True
290209502,290209503,0.104616065716844,True
290209503,5864865681,0.1117422735162626,True
290209503,290209502,0.104616065716844,True
290209503,5864865793,0.1385886934374313,True
290209515,11332452520,0.2516038311657279,True
290209515,11332452461,0.1618828072323442,True
290209515,7521531149,0.2391852411746553,True
290209515,290209516,0.0837338341410465,True
290209516,12070829032,0.5159876066080353,True
290209516,290209515,0.0837338341410465,True
290209516,5234209717,0.0761587392340967,True
290209518,12070829037,0.259127184656092,True
290209518,5234209717,0.1393739899733074,True
290209518,4770554345,0.34495191161206,True
290209589,5837909044,0.2992316117360424,True
290209589,5837909041,0.155790984225657,True
290209589,5837909049,0.105935428239135,True
290209592,5837909059,0.0391300123886675,False
290209592,5837909063,0.1678160396770028,False
290209592,5837909061,0.0628393655567693,False
290210083,7516904304,0.2408255088919316,True
290210083,7518470940,0.3015020456526255,True
290210083,7518470952,0.0289031814683607,True
290210083,12070856476,0.1712167205232979,True
290210100,12518718422,0.0417885117412844,True
290210100,4770546727,0.0800597002447318,True
290210100,393090158,0.0765202950054509,True
290210443,3907783818,0.0344694152977455,False
290210443,8850935250,0.3038623485870942,False
290210443,7922796338,0.1268739803907024,False
290210455,3907783897,0.1589012220502077,False
290210455,3029306334,0.103536634850735,False
290210455,5234292092,0.0534533730067323,False
290210460,5234292152,0.0380129045123006,False
290210460,8093298488,0.2965782306976082,False
290210460,9852371645,0.1537713477903954,False
306421278,5869995436,0.0535003360967477,False
306421278,306421297,0.2809153092592956,False
306421278,5869994540,0.5332592438379606,False
306421297,306421278,0.2809153092592956,False
306421297,5869995171,0.3378045935188425,False
306421297,5869994529,0.3639300285912201,False
306421862,5292977879,1.7643029301039164,False
306421862,4720118794,0.7759295456286465,False
306421862,5869995438,0.5278745787419542,False
306422213,12523827354,1.06642713564313,False
306422213,412483181,0.90174151176224,False
306422213,9843267536,0.461043576344005,False
306422540,5870645302,0.063737389555886,False
306422540,5870405642,0.3360123245510215,False
306422540,5870405232,0.4857439899710257,False
306422618,5870405658,0.3239523660748199,False
306422618,5887353216,0.1877661506391004,False
306422618,5870405111,0.453608159601817,False
306422654,5870405118,0.0636823366058454,False
306422654,9824058071,0.1496552391481002,False
306422654,412483033,0.5065399023331719,False
306423348,412482916,0.1202601741373405,False
306423348,7733795493,0.6725852181752168,False
306423348,306423380,0.2591132109093091,False
306423380,5831634905,0.5489590087780712,False
306423380,306423348,0.2591132109093091,False
306423380,412482911,0.3197871946638981,False
306423443,5831634900,0.4659126745097087,False
306423443,412482911,0.2009736882299874,False
306423443,306423449,0.3047692251875399,False
306423449,306423455,0.0215697120925949,False
306423449,5831634941,0.5447570598703624,False
306423449,306423443,0.3047692251875399,False
306423455,306423449,0.0215697120925949,False
306423455,1461434057,0.6439059164069958,False
306423455,306423461,0.0977163138239009,False
306423461,2645646298,0.9966040740958392,False
306423461,306423455,0.0977163138239009,False
306423461,5886523855,1.3339653495646078,False
306423602,5831634729,0.457314929482381,False
306423602,306423616,0.1319929376470897,False
306423602,2329707457,0.4207136831083624,False
306423616,306423602,0.1319929376470897,False
306423616,306423620,0.107288138315632,False
306423616,5870057457,0.6829558592806074,False
306423620,5870125592,0.0606907302886047,False
306423620,306423616,0.107288138315632,False
306423620,5870058405,0.3145895641114519,False
306423636,5870058405,0.0085228138149381,False
306423636,5870058376,0.248505009654512,False
306423636,5870057476,0.3335783370411517,False
306423715,5870058376,1.4512613610776293,False
306423715,5870057956,0.2218223780335855,False
306423715,2640251368,0.5607871820175665,False
313460739,5274680206,0.0957270120572836,False
313460739,3251533869,0.0607360869728143,False
313460739,5882978551,0.0988446675249015,False
340355113,5871738773,0.9155011350479462,False
340355113,5871739984,0.9049785680484485,False
340355113,5871736607,0.2245277560852004,False
340355163,411488626,0.1172563207953771,False
340355163,3903466451,0.1275618363871108,False
340355163,5871739984,0.1716919603870119,False
340355163,5232578646,0.0566323651218096,False
340355170,5232580334,0.0165300637236844,False
340355170,7517623848,0.0901992428255305,False
340355170,5232582188,0.1458915577262649,False
340355281,12520801051,0.0258196845002961,False
340355281,340355328,0.5228921836654458,False
340355281,8867494325,0.01881283594591,False
340355328,340355438,1.1345597444545898,False
340355328,340355281,0.5228921836654458,False
340355328,5871737931,0.3047971991489001,False
340355438,340355446,0.2918816494524883,False
340355438,340355328,1.1345597444545898,False
340355438,5871736886,0.7079281666783062,False
340355446,5300686997,0.0895431071029399,False
340355446,340355438,0.2918816494524883,False
340355446,5871738107,1.1871227598153873,False
340355463,5870702486,0.3302395895674987,False
340355463,5300686997,0.8373984805526365,False
340355463,8157194626,0.3975683491674938,False
340355472,3251511674,0.222244573254414,False
340355472,12518559789,0.2026312841351165,False
340355472,5870702522,0.3785237721312991,False
340355485,5297534124,0.0188649181665963,False
340355485,3251511687,0.2909747044587452,False
340355485,5870260729,0.6796671443509151,False
340355500,5871738143,0.0081240999500568,False
340355500,5871736607,0.2402678820517268,False
340355500,5871735944,0.2417964638628226,False
340355645,5870061588,0.1783596131186602,False
340355645,3903466419,0.2381910807512384,False
340355645,5870062562,0.57652556849369,False
340355656,5870062545,0.0858809979377515,False
340355656,5870060557,0.1280263741079266,False
340355656,5870060242,0.1243880050253384,False
340355658,340355659,0.1400179915005867,False
340355658,12934653304,0.0785737940954503,False
340355658,5870062545,0.2361623088702522,False
340355659,340355658,0.1400179915005867,False
340355659,5870060283,0.4373544659247434,False
340355659,12934807452,0.165902905547436,False
340355695,5870061181,0.2259607850670792,False
340355695,5870061581,0.0640875480124338,False
340355695,5870061599,0.2518439352956934,False
340355699,5870061370,0.0572863392906395,False
340355699,5870060299,0.1008676052504327,False
340355699,340355700,0.1260212681193685,False
340355700,5232566621,0.066309062517933,False
340355700,5870060299,0.1966900195511889,False
340355700,340355699,0.1260212681193685,False
340355704,5870398458,0.0292256957508095,False
340355704,411451013,0.1860484083882804,False
340355704,12498671824,0.0525992238652972,False
340355724,5877686440,0.7686820357865164,False
340355724,5877687230,0.1717479787898118,False
340355724,5877687785,0.5847979933591422,False
340355742,12069547696,0.0531091778096534,False
340355742,5877687895,0.0084702084163557,False
340355742,5877686180,0.2636614671392038,False
340355742,5877687843,0.1951986669035377,False
340355780,340355782,0.223574435087157,False
340355780,5877686321,0.23217549858621,False
340355780,5877687966,0.6377827864797119,False
340355782,340355780,0.223574435087157,False
340355782,3251555399,0.5933349129878865,False
340355782,3251554139,0.7186123673434044,False
340355795,4770519178,0.2808447965351699,False
340355795,5877715835,0.4380029414239053,False
340355795,8093081286,0.156167903701557,False
340355817,5882977791,0.2757461217106762,False
340355817,3251533942,0.1304399053875077,False
340355817,5234303775,0.0885481843116182,False
340355823,5234305873,0.1240238033762356,False
340355823,5234304562,0.0539483498849918,False
340355823,340355826,0.1657487818595629,False
340355826,5882978859,0.1817560199615046,False
340355826,340355823,0.1657487818595629,False
340355826,9582582126,0.0715112184471062,False
340355888,340361542,0.0944732410809249,False
340355888,340355953,0.317959451062246,False
340355888,5870599765,0.1379032860165758,False
340355953,340355957,0.0179850232051186,False
340355953,340355888,0.3179594510622461,False
340355953,5870599959,0.2370294157515416,False
340355957,340355953,0.0179850232051186,False
340355957,5870599724,0.1131493464111771,False
340355957,5870599536,0.1007993287836823,False
340355957,5870600772,0.1535675323768431,False
340356011,5870599561,0.2298440579241887,False
340356011,5870600135,0.0239194298119128,False
340356011,5870600766,0.3328034773408746,False
340356141,5870600271,0.9615656301646456,False
340356141,340356150,0.1399929210277422,False
340356141,5870601074,0.243659376534641,False
340356150,340356141,0.1399929210277422,False
340356150,340356361,0.5028388976086735,False
340356150,5870601097,0.9051783791962992,False
340356361,340356377,0.6059758060110698,False
340356361,5870600054,0.3053941954595776,False
340356361,340356150,0.5028388976086735,False
340356377,340356361,0.6059758060110699,False
340356377,5870601096,0.1783816839442207,False
340356384,5870601096,0.1001588719750818,False
340356384,340361587,1.2523293126003965,False
340356384,5870601066,0.3340149841570771,False
340358611,7483985078,0.0194927525658491,False
340358611,5870047255,0.5098057171891446,False
340358611,5234141962,0.0355712974016495,False
340358611,5234141971,0.1601004605752949,False
340358870,5699411688,0.1130869141424475,False
340358870,7837720088,0.1040817799230322,False
340358870,5870049320,0.5698443728806425,False
340358922,5869962969,0.1523419799360559,True
340358922,5869964397,0.54216917651307,True
340358922,7837720088,0.1807774857988968,True
340359002,340359008,0.0262358756930866,True
340359002,8218713089,0.3838918299118446,True
340359002,5869964397,0.1355878638317766,True
340359008,340359002,0.0262358756930866,True
340359008,340359055,0.227308717116525,True
340359008,360329373,0.3227103032645668,True
340359055,5869964452,0.0397355745957378,True
340359055,340359008,0.2273087171165251,True
340359055,340359079,0.2701957006883069,True
340359079,5699334233,0.8657942536319867,True
340359079,340359055,0.2701957006883069,True
340359079,7900446337,0.1397062180115873,True
340359295,5699334273,0.0743532405939038,True
340359295,5831662868,0.152828640995817,True
340359295,360329553,0.3648380044616007,True
340359309,5831662868,0.0213480724134777,True
340359309,5831662795,0.1825139408656999,True
340359309,340359315,0.0834625112984459,True
340359315,5831545825,0.0757963449789683,True
340359315,340359309,0.0834625112984459,True
340359315,340359374,0.4174150475930637,True
340359374,5831545842,0.0680614674850252,True
340359374,340359381,0.075078822463972,True
340359374,340359315,0.4174150475930636,True
340359381,340359374,0.075078822463972,True
340359381,340359420,0.3298061035982333,True
340359381,8193987896,0.386053199938692,True
340359420,5831662806,0.381069832464435,True
340359420,340359381,0.3298061035982333,True
340359420,5831662886,0.4318394796030748,True
340359621,5831542942,0.0785215215788237,True
340359621,5831558755,0.2282584035472538,True
340359621,5831670861,0.2959195372147122,True
340359964,5831662993,0.6359505482017961,True
340359964,4371392304,0.2318470077899204,True
340359964,7598551916,0.4345702691256572,True
340360340,7589709138,0.7399802179898393,False
340360340,12070867684,0.1628411015881518,False
340360340,7589713078,0.24579750640471,False
340360718,12465332952,0.0371719647723502,False
340360718,12518715581,0.0418167048217314,False
340360718,3062388917,0.1589958178330754,False
340361456,5232563970,0.0906202161251549,False
340361456,5870061852,0.1072663099558465,False
340361456,5870060727,0.2611655387123248,False
340361521,5870060697,0.0667787773296839,False
340361521,5870060548,0.0418046350551229,False
340361521,5870060994,0.3354625845779148,False
340361542,5870600555,0.0329877391606199,False
340361542,5870599771,0.2112108526590624,False
340361542,340355888,0.0944732410809249,False
340361550,5870601019,0.0166612086986241,False
340361550,340361571,0.3787606078408937,False
340361550,5870600449,0.0437294347089806,False
340361571,340361587,0.1918917037645736,False
340361571,340361550,0.3787606078408937,False
340361571,5870600997,0.2128432727674473,False
340361587,5870600134,0.1557929001325158,False
340361587,340356384,1.2523293126003967,False
340361587,340361571,0.1918917037645737,False
340361600,5870600134,0.0609702677794367,False
340361600,360338199,0.3411635445193081,False
340361600,5870600997,0.2371890372918128,False
340361702,12069562618,0.3281358074399921,False
340361702,340361725,0.5599488612244086,False
340361702,12069562617,0.3314123227942606,False
340361725,340361702,0.5599488612244086,False
340361725,3679114507,1.1230566680530176,False
340361725,5870600743,0.5814502598704598,False
340361725,5870269485,0.5403835336621508,False
340362608,340362618,0.1958606464341405,False
340362608,3146443362,0.6728329216766838,False
340362608,7574526592,0.4122520554382377,False
340362618,3146579391,0.0177025991511442,False
340362618,340362608,0.1958606464341405,False
340362618,7574526592,0.3301600225675117,False
340369290,5870601152,0.0107689617539419,False
340369290,5232564064,0.0080389511986231,False
340369290,5870600036,0.3383561225541514,False
340369406,3692148041,0.5139108381041985,False
345558142,5877489184,0.4970557864901166,False
345558142,5864848683,0.083852155035398,False
345558142,5864848962,0.4104755308457978,False
345558238,5882978690,0.1124986364510047,False
345558238,11555393120,0.289536018120731,False
345558238,6699754201,0.2185771167059392,False
345558242,5882978690,0.0300817577119888,False
345558242,5882977611,0.1576700399936215,False
345558242,5882978417,0.0529478909457167,False
345558274,7528092289,0.1680510423280634,False
345558274,3251533870,0.3068736277094846,False
345558274,4770519146,0.1011690031458555,False
345558289,5286934439,0.0160627764337109,False
345558289,5286934455,0.036968173715604,False
345558289,5882978533,0.1991188777490578,False
360329373,360329374,0.0178804863500235,True
360329373,5869964170,0.4710474930688882,True
360329373,340359008,0.3227103032645668,True
360329374,360329373,0.0178804863500235,True
360329374,8218722289,0.3571943038797926,True
360329374,5869964425,0.131927063497238,True
360329409,5869962596,0.2413737432467991,True
360329409,5869963866,0.2492243829088201,True
360329409,5869964425,0.2457338217090275,True
360329553,360329603,0.08078785771042,True
360329553,5869963866,0.080092168559446,True
360329553,340359295,0.3648380044616007,True
360329603,5869962396,0.0512288351750124,True
360329603,5831558757,0.2704734357083804,True
360329603,360329553,0.08078785771042,True
360329900,5831558756,0.1031219198921589,True
360329900,360329918,0.1638940212311413,True
360329900,5831558762,0.0552283970309093,True
360329918,5831558772,0.1996702266401354,True
360329918,8218745703,0.112313875128599,True
360329918,393087813,0.5177479468086476,True
360329918,360329900,0.1638940212311413,True
360338144,5870600555,0.0836587012583052,False
360338144,5870599765,0.1159773511547232,False
360338144,5870600449,0.119663675977641,False
360338199,340361600,0.3411635445193082,False
360338199,360338262,0.0733492796079965,False
360338199,5870601006,0.1015792239124916,False
360338262,360338199,0.0733492796079965,False
360338262,360338431,0.2971259225725808,False
360338262,5870599700,0.3565857499119415,False
360338431,360338262,0.2971259225725808,False
360338431,360338455,0.1126906042983723,False
360338431,360338455,0.7673027977570029,False
360338455,360338431,0.1126906042983723,False
360338455,360338431,0.7673027977570029,False
360338455,13042860827,0.1109461168004791,False
360338676,5870599574,0.0065572124608053,False
360338676,360341071,0.2804422189421403,False
360338676,5870600685,0.1884903264973773,False
360341071,360341109,0.5604576216569865,False
360341071,360338676,0.2804422189421403,False
360341071,5870599712,0.5810751129264227,False
360341109,5870600270,0.0238406009720807,False
360341109,360341071,0.5604576216569865,False
360341109,5864902915,0.3709388832691377,False
360343019,398664875,0.4430867946206362,False
360343019,5870599941,0.6475462451572608,False
360343019,5870600613,0.0312917203747113,False
393087813,393087814,0.0483210884005763,True
393087813,12924985424,0.0813974103001474,True
393087813,360329918,0.5177479468086476,True
393087814,393087813,0.0483210884005763,True
393087814,5831545789,0.3944821097417323,True
393087814,393087816,0.1605742877767678,True
393087816,12924982675,0.5500202830473995,True
393087816,4770546995,0.2465938020499912,True
393087816,393087814,0.1605742877767678,True
393087822,5831545561,0.1286467989158319,True
393087822,393087826,0.2310894015885421,True
393087822,4770546995,0.059482171478101,True
393087826,393087827,0.0436364665097525,True
393087826,393087822,0.2310894015885421,True
393087826,5831545545,0.3082577259186156,True
393087827,393087826,0.0436364665097525,True
393087827,393087829,0.1247565113454087,True
393087827,5831542968,0.2962692805900386,True
393087829,393087838,0.1240919026815687,True
393087829,393087827,0.1247565113454087,True
393087829,5831542968,0.1662441344025169,True
393087838,5831542973,0.2727089056951895,True
393087838,393087829,0.1240919026815687,True
393087838,7645633825,0.3604231147210014,True
393087849,5831663097,0.0095756631302071,True
393087849,8794923829,0.3444271554358898,True
393087849,5831545504,0.284791948009275,True
393089400,393089403,0.0869565269278227,True
393089400,8794923829,0.14438391740906,True
393089400,5831663000,0.1279937990767103,True
393089403,393089416,0.418904912506383,True
393089403,393089400,0.0869565269278227,True
393089403,7645633797,0.3781221879720274,True
393089416,7645626376,0.0553657200475485,True
393089416,7645633792,0.0587339519015297,True
393089416,393089403,0.418904912506383,True
393089421,393089424,0.075819278616908,True
393089421,7645633792,0.0248554469238998,True
393089421,7645633796,0.1558897198021097,True
393089424,7645626381,0.0073946863592356,True
393089424,393089421,0.075819278616908,True
393089424,8118248649,0.147777146855068,True
393089437,8118243891,0.008989549897751,True
393089437,8118243898,0.106831495727705,True
393089437,8118243890,0.0275020247275268,True
393089446,8118243847,0.1156572389628886,True
393089446,8118243898,0.0629947944877108,True
393089446,8118243898,0.134842329651345,True
393089446,8118243842,0.0711754600321505,True
393089464,8118263135,0.0582877337813533,True
393089464,8118263135,0.1965943972778068,True
393089464,8118243869,0.0927335000966342,True
393089468,8118263147,0.1576974786737352,True
393089468,7598556907,0.0317501073023323,True
393089468,8118206609,0.5044068855448198,True
393089472,8118263142,0.0565711835778846,True
393089472,12070856434,0.0490932733243087,True
393089472,8118263146,0.0719019913255026,True
393089506,12518718422,0.3977185647892565,True
393089506,290209295,0.0934605427663917,True
393089506,7538277772,0.0611558021999358,True
393090158,4770547001,0.3030725494267778,True
393090158,7518470952,0.6034338849768354,True
393090158,290210100,0.0765202950054509,True
394633945,5870378046,0.0518903436210282,True
394633945,8281404362,0.3633177012491376,True
394633945,5870378289,0.2304407569647651,True
394633959,5831387571,0.0384447108317779,True
394633959,8281390856,0.1202391075523953,True
394633959,9901829772,0.1808823149701753,True
394633971,5831387957,0.2407974897419671,True
394633971,5831387911,0.2891218810640941,True
394633971,5831387890,0.1727758136696492,True
394634004,833954707,0.2032888595992618,True
394634004,12070856192,0.3177540345624208,True
394634004,4770574815,0.2657618389268339,True
394634056,394634067,0.6422484883858881,True
394634056,833954707,2.2353836572054995,True
394634056,12070815235,0.741092599588277,True
394634067,7518458402,0.0323984966019603,True
394634067,2648780768,0.4723308851837156,True
394634067,394634056,0.6422484883858881,True
394634069,5232486568,0.3074728221357771,True
394634069,7518458402,0.1715166519020988,True
394634069,2648780750,1.3773736452627705,True
394634080,12514789300,0.0125777448621064,True
394634080,7510458300,0.0572103931159334,True
394634080,12514789299,0.2430140456842246,True
394634087,2642193421,0.0441862133117787,True
394634087,12514517978,0.304736948090264,True
394634087,12070815268,0.245994236558411,True
394655865,12069221453,0.7827867227738065,False
394655865,2000176459,0.3290329805256322,False
394655865,11553176162,0.1852198438532969,False
394662398,1468061840,0.0145058118812657,False
394662398,2623843111,0.2579465294514458,False
394662399,2625625958,0.1913488535970791,False
394662399,2026658849,0.2255364606822163,False
394770097,7523056496,0.0431272458746692,False
394770097,2623843078,0.0998074764420206,False
394770097,290206412,0.4986464583323389,False
394770103,2638944248,0.0882860621567817,False
394770103,8612171101,0.0188833174253345,False
394770103,11330770228,0.2136981017277663,False
394770104,290206276,0.1099920564744548,False
394770104,394770105,0.0110414936619432,False
394770104,2623913382,0.0768014973350354,False
394770105,394770104,0.0110414936619432,False
394770105,394770112,0.4216345547439463,False
394770105,1956589471,0.1960611604942774,False
394770112,2625240792,0.0031336601481808,False
394770112,394770105,0.4216345547439464,False
394770112,2625241128,0.0124333648660943,False
394770113,2625240792,0.0249756552224624,False
394770113,394770117,0.1944552337657952,False
394770113,2625240791,0.0725943121311225,False
394770117,394770113,0.1944552337657952,False
394770117,2627603736,0.1169276750997418,False
394770117,2623913122,0.3322967078828673,False
394800668,5831289849,0.0793585092622577,False
394800668,5882469038,0.554787427500169,False
394800668,290206695,0.0409332538790952,False
394800674,5831289494,0.0722356153887989,False
394800674,5831289813,0.122945075812977,False
394800674,5870272475,0.2642892614887965,False
395074837,5831527058,0.0641821798887686,False
395074837,2005926742,0.9695746249983715,False
395074837,5831553256,0.0695630367081883,False
395074856,395074867,0.4926314085737756,False
395074856,5870272405,0.1346710557314963,False
395074856,2628272411,0.3636535542048629,False
395074867,395074856,0.4926314085737756,False
395074867,5831646139,0.1218873353919737,False
395074867,5831646155,0.094036659594209,False
395095710,395095714,0.1683875108093671,False
395095710,2628272322,0.0519219392354982,False
395095714,290206284,0.0199283643797534,False
395095715,395095710,0.1879288303479203,False
395095715,395095714,0.1313987207053303,False
395115873,5870058715,0.7564214842468128,False
395115873,990932156,0.5149689217909141,False
395115873,5870125231,0.2888200169035597,False
395115873,5870058534,0.2573891431598938,False
395115894,5870057473,0.6181712032112884,False
395115894,3842359025,0.7008746001932123,False
395115894,395115905,0.712331248803381,False
395115905,8156854235,0.6265594819765898,False
395115905,395115894,0.7123312488033808,False
395115905,5870058613,0.2111648690850214,False
395350868,3903397763,0.0820159936448733,True
395350868,7538277772,0.4092168030498753,True
395350868,12070856408,0.549139143379593,True
395350868,3903397737,0.1501118996930667,True
395350868,12703887824,0.1061941801636381,True
395350882,8601028622,0.0916195825049178,True
395350882,4770554406,0.0764751527048583,True
395350882,8601008979,0.0791018271615451,True
395350884,8601028622,0.0282862683390298,True
395350884,11555286545,0.1395676940090576,True
395350884,3903384196,0.3248406668769706,True
395350897,4770554352,0.1264943070672575,True
395350897,11555286545,0.5980968852128182,True
395350897,4770554346,0.0904962022986587,True
395350927,5234298517,0.005456170988908,True
395350927,7531392524,0.4021795299093781,True
395350927,1092114407,0.1046526682091458,True
395350932,395350933,0.0571069290999944,True
395350932,5831665771,0.039058939417876,True
395350932,12464811179,0.0292333508674643,True
395350933,395350934,0.0327562580210504,True
395350933,12070856193,0.3090598866207946,True
395350934,8601048189,0.0460439367583538,True
395350934,12464811179,0.0199690060514473,True
395350935,7538281206,0.0807655851050074,True
395350935,11555298817,0.1989180476991423,True
395350935,5831665771,0.1974154732509722,True
395350960,395350962,0.0794373263943629,True
395350960,5831666667,0.3468683333364465,True
395350960,12070846333,0.4258261066778936,True
395350962,395350963,0.0499848439808546,True
395350962,395350960,0.0794373263943629,True
395350962,12070846326,0.0520469349725205,True
395350963,395350962,0.0499848439808546,True
395350963,12070846333,0.0816940085285706,True
395350963,12070846325,0.0545051786052101,True
395350968,12070846305,0.043417680437687,True
395350968,12070846336,0.0433175993850402,True
395350968,12070846307,0.1034557650426328,True
395350978,395350980,0.0698531975256689,True
395350978,4770547136,0.1654064042287749,True
395350978,5234299235,0.2525789410475239,True
395350980,7518087998,0.0139322278473129,True
395350980,395350978,0.0698531975256689,True
395350980,6720526673,0.2603909738467292,True
395350986,395350989,0.061138773632295,True
395350986,5234299762,0.0988696621732534,True
395350986,7518087985,0.265107501885771,True
395350989,12070856236,0.0227934187041445,True
395350989,395350986,0.061138773632295,True
395350989,5234298739,0.1082710450146039,True
395350996,395350999,0.0646921344142031,True
395350996,5234298739,0.074203656954327,True
395350996,12070856239,0.1605051027837319,True
395350999,290209352,0.098466803815967,True
395350999,395350996,0.0646921344142031,True
395350999,8118039813,0.1569888824227457,True
395351003,395351010,0.1609533523177196,True
395351003,3903384299,0.0771543284023597,True
395351003,3903384232,0.2195680550760491,True
395351010,7515412996,0.0636386367941837,True
395351010,3842359011,0.1097424089445635,True
395351010,395351003,0.1609533523177196,True
395351033,3903384200,0.1057924295914394,True
395351033,7531533923,0.081817773959654,True
395351033,6720526625,0.0972145621271693,True
395351033,7531533971,0.17046907570597,True
395351033,3903384183,0.053515422890109,True
395351037,8914090613,0.0341924958271758,True
395351037,7531533984,0.0497458609051397,True
395351037,3903328065,0.1012044026843941,True
395351675,395351684,0.1340644819938349,True
395351675,3903397788,0.082529388945653,True
395351675,290209295,0.2013632704667348,True
395351684,395351675,0.1340644819938349,True
397700890,7515413113,0.0700316479908413,True
397700890,7515413064,0.1105578301317796,True
397700890,4770563727,0.1932127481790834,True
397700906,3903328193,0.1462758608351575,True
397700906,12093799714,0.1349777608711027,True
397700906,842387848,0.2743077471069754,True
397700919,12070856282,0.0271561762225639,True
397700919,12070856292,0.0971754762615402,True
397700919,9460442317,0.1837422009433018,True
398664531,398664543,0.2303277383625606,False
398664531,12069562744,0.3404791047148624,False
398664531,5870269308,0.134157159254005,False
398664543,398664545,0.0281522605412259,False
398664543,5870268978,0.0281984420599714,False
398664543,398664531,0.2303277383625606,False
398664545,7130140273,0.020741567057479,False
398664545,398664543,0.0281522605412259,False
398664545,5870047355,0.7165543500375795,False
398664626,5870049058,0.0582626487398275,False
398664626,5870046756,0.0377762339649,False
398664626,5870046757,0.5290347331958395,False
398664677,5870300498,0.0492395602302122,False
398664677,398664682,0.0879861787089061,False
398664677,7577461924,0.4091771608738607,False
398664682,398664677,0.0879861787089061,False
398664682,398664693,0.1621643683748561,False
